Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone),source_file
2025-07-19 13:24:47,10,4,JF,Kaylee,1,1,1,1,0,0,0,0,0,0,0,19.474485,19.346855,2.2259347,0.7446524,0.29886192,0.684492,0.105393365,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:26:09,10,5,JF,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,9.907502,8.213758,-5.540106,0.5695187,0.673429,0.7192513,0.5912914,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:26:15,10,5,Gary Gong,JF,0,0,0,0,0,0,0,0,1,0,0,13.144604,-7.372588,10.882351,0.7192513,0.5912914,0.42513368,0.6650173,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:26:22,10,5,JF,Kaylee,0,0,0,0,0,0,0,0,0,0,0,11.259419,11.133104,1.6818177,0.42513368,0.6650173,0.37967914,0.55368626,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:26:28,10,5,Kaylee,Mini,1,1,0,0,0,0,0,0,0,0,0,12.568787,12.37011,-2.225936,0.37967914,0.55368626,0.43983957,0.42998517,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:27:13,10,6,Wenyu Zhu,Mini,0,0,0,0,0,0,0,0,0,0,0,11.829477,11.182583,-3.858288,0.21122995,0.51756555,0.315508,0.40573972,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:27:19,10,6,Mini,Kaylee,0,0,0,0,0,0,0,0,1,0,0,8.5644045,-7.026225,-4.897059,0.315508,0.40573972,0.44786096,0.47600198,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:27:26,10,6,Kaylee,JF,0,0,0,0,0,0,0,0,1,0,0,6.7779646,-5.195451,-4.352941,0.44786096,0.47600198,0.565508,0.5279565,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:27:32,10,6,JF,Avery Qi,0,0,0,0,0,0,0,0,0,0,1,19.877716,11.825832,15.977273,0.565508,0.5279565,0.1336898,0.40969816,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:27:39,10,6,Avery Qi,Sky,1,0,1,0,0,0,0,0,0,1,0,9.617071,9.450767,-1.7807485,0.1336898,0.40969816,0.18181814,0.3151905,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:28:28,10,7,JF,Mini,0,0,0,0,0,0,0,0,0,0,0,9.127946,8.7580385,-2.5721912,0.38502672,0.63879263,0.4545454,0.55121225,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:28:34,10,7,Mini,Kaylee,0,0,0,0,0,0,0,0,1,0,0,6.898857,-5.096489,-4.6497345,0.4545454,0.55121225,0.5802139,0.60217714,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:28:39,10,7,Kaylee,Wenyu Zhu,0,0,0,0,0,0,0,0,0,0,0,6.8340864,5.6407747,-3.8582892,0.5802139,0.60217714,0.684492,0.5457694,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:28:46,10,7,Wenyu Zhu,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,9.822312,9.153882,3.561497,0.684492,0.5457694,0.5882353,0.45423058,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:28:56,10,7,Avery Qi,Kaylee,0,0,0,0,0,0,0,0,1,0,0,7.634579,-6.7788215,3.5120337,0.5882353,0.45423058,0.4933155,0.5220188,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:29:01,10,7,Kaylee,JF,0,0,0,0,0,0,0,0,0,0,0,6.716998,4.7006426,-4.798127,0.4933155,0.5220188,0.6229946,0.47501236,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:29:10,10,7,JF,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,11.320623,11.281544,0.93983907,0.6229946,0.47501236,0.59759355,0.36219692,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:29:14,10,7,Gary Gong,JF,0,0,0,0,0,0,0,0,1,0,0,8.055057,-4.3542805,6.776738,0.59759355,0.36219692,0.41443846,0.40573972,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:29:20,10,7,JF,Mini,1,1,0,1,0,0,0,0,0,0,0,28.575428,25.878277,-12.118985,0.41443846,0.40573972,0.7419786,0.14695695,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:30:28,10,8,Wenyu Zhu,Avery Qi,1,0,1,0,0,0,0,0,0,0,0,18.652086,17.763481,5.6885014,0.3823529,0.44285005,0.2286096,0.26521525,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:31:54,10,9,JF,Wenyu Zhu,0,0,0,0,0,0,0,0,0,0,0,10.928739,7.32311,-8.112299,0.5721925,0.83028203,0.7914438,0.75705093,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:32:23,10,9,Wenyu Zhu,Avery Qi,1,1,0,0,0,0,0,0,0,0,0,17.638853,17.516077,-2.0775397,0.7914438,0.75705093,0.84759355,0.58189017,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:37:29,12,1,JF,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,11.588984,11.578423,-0.49465168,0.77807486,0.64077187,0.7914438,0.52498764,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:37:43,12,1,Albert Kwek,Leo,0,0,0,0,0,0,0,0,0,0,0,13.127947,12.419597,4.25401,0.7914438,0.52498764,0.6764706,0.40079167,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:37:50,12,1,Leo,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,8.609363,7.9663544,-3.2647069,0.6764706,0.40079167,0.7647059,0.32112813,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:37:58,12,1,Albert Kwek,Lina,1,1,0,1,0,0,0,0,0,0,0,19.124775,18.951012,-2.5721912,0.7647059,0.32112813,0.8342246,0.13161801,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:39:44,12,2,JF,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,12.23429,12.073234,-1.9786088,0.5681818,0.56952006,0.6216577,0.44878772,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:39:49,12,2,Albert Kwek,JF,0,0,0,0,0,0,0,1,0,0,0,11.592437,-3.0677886,11.179144,0.6216577,0.44878772,0.31951872,0.4794656,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:40:07,12,2,JF,Lina,1,1,0,1,0,0,0,0,0,0,0,33.106346,33.052944,-1.8796781,0.31951872,0.4794656,0.37032083,0.14893615,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:40:53,12,3,Albert Kwek,Kaylee,1,1,0,1,0,0,0,0,0,0,0,15.179263,13.607123,-6.727274,0.3622994,0.25581393,0.5441176,0.1197427,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:42:02,12,4,JF,Lina,1,0,1,1,0,0,0,0,0,0,0,16.477781,11.776349,11.525401,0.4812834,0.26867887,0.16978605,0.15091538,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:42:42,12,5,Albert Kwek,JF,0,0,0,0,0,0,0,0,0,0,0,14.674611,14.547255,1.9291446,0.28609622,0.34141514,0.23395717,0.1959426,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:43:12,12,5,JF,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,9.9633,0.6432459,-9.942513,0.23395717,0.1959426,0.50267375,0.18951014,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:43:22,12,5,Albert Kwek,JF,0,0,0,0,0,1,0,0,1,0,0,7.2575536,-3.3646703,6.4304805,0.50267375,0.18951014,0.32887697,0.22315684,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:43:27,12,5,JF,Leo,0,0,0,1,1,0,0,0,0,0,0,8.722596,8.708559,-0.49465168,0.32887697,0.22315684,0.34224594,0.13607125,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:45:07,14,1,Chris,Wenyu Zhu,0,0,0,0,0,0,0,0,0,0,1,15.677082,14.448291,-6.0842237,0.6991978,0.81395346,0.8636363,0.66947055,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:45:12,14,1,Wenyu Zhu,Chris,0,0,0,0,0,0,0,0,0,1,0,9.238907,-0.84117055,9.200534,0.8636363,0.66947055,0.61497325,0.67788225,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:45:17,14,1,Chris,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,9.893612,3.7605166,9.15107,0.61497325,0.67788225,0.36764705,0.6402771,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:45:25,14,1,Avery Qi,Olivia ,0,0,0,0,0,0,0,0,0,0,0,11.701176,11.380506,2.7205896,0.36764705,0.6402771,0.2941176,0.52647203,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:45:30,14,1,Olivia ,DJJ,0,0,0,0,0,0,0,0,1,0,1,6.7109017,-2.0781815,6.381016,0.2941176,0.52647203,0.121657714,0.54725385,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:45:58,14,1,DJJ,Avery Qi,0,0,0,0,0,0,0,0,1,1,0,14.333166,-12.172193,-7.568182,0.121657714,0.54725385,0.32620317,0.6689758,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:46:02,14,1,Avery Qi,Chris,0,0,0,0,0,0,0,0,0,0,0,11.695297,4.156357,-10.931819,0.32620317,0.6689758,0.6216577,0.6274122,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:46:09,14,1,Chris,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,12.168866,11.8258295,-2.8689837,0.6216577,0.6274122,0.6991978,0.5091539,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:46:20,14,1,Avery Qi,Chris,0,0,0,0,0,0,0,0,1,0,0,10.532661,-9.450764,4.649733,0.6991978,0.5091539,0.57352936,0.60366154,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:46:51,14,1,Chris,Luo Wei,1,1,0,0,0,0,0,0,0,0,0,13.525902,13.508162,-0.69251543,0.57352936,0.60366154,0.592246,0.46857992,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:48:28,15,1,Albert Kwek,Kaylee,0,0,0,0,0,0,0,0,1,0,0,8.862687,-6.8777857,5.58957,0.43582886,0.70410687,0.2847594,0.7728847,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:48:43,15,1,Kaylee,Leo,1,1,0,0,0,0,0,0,0,0,1,27.511057,27.01633,5.1938505,0.2847594,0.7728847,0.14438507,0.5027214,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:50:07,15,2,DJJ,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,10.012622,-3.3151925,9.447862,0.44652408,0.850569,0.19117647,0.88372093,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:50:13,15,2,Albert Kwek,DJJ,0,0,0,0,0,0,0,1,0,0,0,14.244488,7.32311,-12.2179165,0.19117647,0.88372093,0.52139044,0.81048983,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:50:19,15,2,DJJ,Luo Wei,0,0,0,0,0,0,0,0,0,0,0,9.79716,9.00544,3.8582892,0.52139044,0.81048983,0.41711235,0.72043544,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:50:30,15,2,Luo Wei,Kaylee,0,0,0,0,0,0,0,0,1,0,0,12.019979,-4.9975276,-10.931816,0.41711235,0.72043544,0.71256685,0.7704107,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:50:36,15,2,Kaylee,Leo,0,0,0,0,0,0,0,0,0,0,1,13.962293,12.518555,-6.1831546,0.71256685,0.7704107,0.87967914,0.64522517,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:50:52,15,2,Leo,Gary Gong,1,0,1,0,0,0,0,0,0,1,1,39.849457,39.831768,-1.1871672,0.87967914,0.64522517,0.91176474,0.24690749,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:51:32,15,3,Leo,DJJ,0,0,0,0,0,0,0,0,0,0,0,8.678327,6.679863,-5.5401063,0.16042785,0.7149926,0.31016046,0.64819396,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:51:40,15,3,DJJ,Kaylee,0,0,0,0,0,0,0,0,0,0,0,11.392468,6.580901,-9.299466,0.31016046,0.64819396,0.5614974,0.58238494,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:51:45,15,3,Kaylee,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,13.673771,10.291934,-9.002672,0.5614974,0.58238494,0.80481285,0.4794656,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:51:51,15,3,Gary Gong,Leo,0,0,0,0,0,0,0,0,0,0,0,15.3124695,13.755563,6.727273,0.80481285,0.4794656,0.62299466,0.34190997,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:52:00,15,3,Leo,DJJ,0,0,0,0,0,0,0,0,1,0,0,13.733724,-13.409201,2.9679146,0.62299466,0.34190997,0.54278076,0.47600198,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:52:04,15,3,DJJ,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,6.6481194,4.601681,4.798127,0.54278076,0.47600198,0.41310164,0.42998517,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:52:08,15,3,Albert Kwek,DJJ,0,0,0,0,0,0,0,0,0,0,0,5.849319,4.601681,3.6109645,0.41310164,0.42998517,0.315508,0.38396835,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:52:19,15,3,DJJ,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,5.6780767,4.2553215,-3.7593608,0.315508,0.38396835,0.41711235,0.34141514,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:52:45,15,3,Albert Kwek,DJJ,0,0,0,0,0,0,0,0,1,0,1,10.559142,-3.2657118,10.041445,0.41711235,0.34141514,0.14572194,0.37407225,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:53:04,15,3,DJJ,Albert Kwek,0,0,0,0,0,0,0,0,1,1,1,8.861972,-8.857,0.29679123,0.14572194,0.37407225,0.13770056,0.46264225,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:53:10,15,3,Albert Kwek,DJJ,0,0,0,0,0,0,0,1,0,1,0,12.064881,1.0390878,-12.020053,0.13770056,0.46264225,0.46256685,0.45225137,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:53:29,15,3,DJJ,Kaylee,1,1,0,0,0,0,0,0,0,0,0,21.063171,16.526472,-13.058825,0.46256685,0.45225137,0.81550807,0.28698665,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:55:19,16,1,Chris,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,12.657356,11.380506,-5.540106,0.44919783,0.65710044,0.5989304,0.5432954,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:55:24,16,1,Avery Qi,BGK,0,0,0,0,0,0,0,0,0,0,0,10.112311,5.5418105,-8.458556,0.5989304,0.5432954,0.82754004,0.48787728,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:55:30,16,1,BGK,Chris,0,0,0,0,0,0,0,1,0,0,0,13.953472,-4.354277,13.256683,0.82754004,0.48787728,0.4692513,0.53142005,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:55:38,16,1,Chris,Sky,0,0,0,0,0,0,0,0,0,0,0,11.977409,10.885697,-4.9959908,0.4692513,0.53142005,0.6042781,0.42256308,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:55:45,16,1,Sky,++1,1,0,1,0,0,0,0,0,0,0,0,8.188552,5.640772,5.935829,0.6042781,0.42256308,0.44385028,0.36615536,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:56:48,16,2,JF,Chris,0,0,0,0,0,0,0,0,1,0,0,6.4154706,-2.177143,-6.0347586,0.26737967,0.82285994,0.43048126,0.8446314,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:56:55,16,2,Chris,JF,1,1,1,0,0,0,0,0,0,0,0,7.1767263,0.24740696,-7.1724606,0.43048126,0.8446314,0.62433153,0.8421573,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:58:31,17,1,Avery Qi,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,7.8093834,6.580901,4.204546,0.5227273,0.6313706,0.40909094,0.5655616,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:58:34,17,1,Albert Kwek,Chris,0,0,0,0,0,0,0,0,0,0,0,6.8492694,3.9584339,-5.58957,0.40909094,0.5655616,0.5601604,0.52597725,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:58:41,17,1,Chris,BGK,0,0,0,0,0,0,0,0,0,0,0,10.11529,5.393371,-8.557489,0.5601604,0.52597725,0.7914439,0.47204354,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:58:53,17,1,BGK,Avery Qi,1,1,0,1,0,0,0,0,0,0,0,34.138184,33.49827,6.5788755,0.7914439,0.47204354,0.61363643,0.13706088,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:00:07,18,1,Sky,DJJ,0,0,0,0,0,0,0,0,0,0,0,6.3715696,3.3151925,-5.441176,0.42780748,0.6689758,0.5748663,0.63582385,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:00:16,18,1,DJJ,Kaylee,0,0,0,0,0,0,0,0,0,0,0,15.147706,14.844137,3.0173798,0.5748663,0.63582385,0.4933155,0.48738247,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:00:24,18,1,Kaylee,Mini,1,1,0,0,0,0,0,0,0,0,0,12.566426,12.320635,-2.4732616,0.4933155,0.48738247,0.5601604,0.36417612,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:00:58,18,2,Leo,DJJ,0,0,0,1,1,0,0,0,0,0,0,26.900272,26.3236,5.540106,0.5668449,0.38594756,0.4171123,0.12271153,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:02:15,19,1,Chris,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,10.323142,8.114797,-6.381014,0.52139044,0.58832264,0.6938503,0.5071747,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:02:28,19,1,Albert Kwek,Chris,0,0,0,0,0,0,0,0,1,0,0,12.455927,-5.690253,11.080214,0.6938503,0.5071747,0.39438504,0.5640772,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:02:36,19,1,Chris,JF,0,0,0,0,0,0,0,0,0,0,0,8.770295,8.708561,-1.0387698,0.39438504,0.5640772,0.4224599,0.4769916,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:02:44,19,1,JF,Kaylee,1,1,0,1,0,0,0,0,0,0,0,33.44443,32.904503,5.9852934,0.4224599,0.4769916,0.26069522,0.14794657,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:04:07,19,2,Chris,JF,1,0,1,0,0,0,1,0,0,0,0,55.334923,55.22019,3.561497,0.8248663,0.7966353,0.7286096,0.24443346,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:05:38,19,3,Chris,JF,0,0,0,0,0,0,0,1,0,0,0,12.021382,2.8698623,-11.673797,0.4491979,0.80158335,0.7647059,0.7728847,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:05:43,19,3,JF,Chris,0,0,0,0,0,0,0,1,0,0,0,15.157055,0.7916868,15.136365,0.7647059,0.7728847,0.35561496,0.76496786,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:05:51,19,3,Chris,Kaylee,0,0,0,0,0,0,0,0,0,0,0,15.057017,9.747648,-11.475937,0.35561496,0.76496786,0.6657754,0.6674914,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:06:19,19,3,Kaylee,Chris,0,0,0,0,0,1,0,0,0,0,0,13.5667515,10.192978,8.953209,0.6657754,0.6674914,0.4237968,0.5655616,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:06:21,19,3,Chris,Albert Kwek,0,0,0,1,1,0,1,0,0,0,0,42.149506,42.058384,2.770053,0.4237968,0.5655616,0.3489305,0.14497775,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:07:26,20,1,Gary Gong,BGK,0,0,0,0,0,0,0,0,0,0,0,7.0041995,0.64324737,-6.9746,0.33288768,0.7258783,0.5213904,0.7194458,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:07:34,20,1,BGK,Wenyu Zhu,0,0,0,0,0,0,0,1,0,0,1,16.920658,0.3463626,16.917112,0.5213904,0.7194458,0.064171106,0.7159822,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:07:41,20,1,Wenyu Zhu,Gary Gong,0,0,0,0,0,0,0,0,0,1,0,16.907236,12.370115,-11.525401,0.064171106,0.7159822,0.37566844,0.59228104,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:07:45,20,1,Gary Gong,BGK,0,0,0,0,0,0,0,0,1,0,0,6.2627306,-4.3542805,-4.501337,0.37566844,0.59228104,0.4973262,0.63582385,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 14:07:51,20,1,BGK,Gary Gong,1,0,1,0,0,0,0,0,0,0,0,11.830897,11.8258295,0.3462566,0.4973262,0.63582385,0.4879679,0.51756555,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 10:56:17,2,1,Gordon,Sky,0,0,0,0,0,0,0,0,0,0,1,9.031922,8.362198,3.4131012,0.2139037,0.61454725,0.121657714,0.5309253,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 10:56:33,2,1,Sky,Gordon,0,0,0,0,0,0,0,0,1,1,0,8.999905,-8.609599,-2.6216583,0.121657714,0.5309253,0.19251335,0.61702126,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 10:56:42,2,1,Gordon,SA,0,0,0,0,0,0,0,0,0,0,0,8.19111,0.6927252,-8.161765,0.19251335,0.61702126,0.41310158,0.610094,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 10:56:51,2,1,SA,Kaylee,1,1,1,0,0,0,0,0,0,0,0,9.554918,3.7110329,-8.8048115,0.41310158,0.610094,0.65106946,0.5729837,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 10:58:58,2,2,Kaylee,Gordon,0,0,0,0,0,0,0,0,0,0,0,9.649934,9.401287,2.1764705,0.30882356,0.32756063,0.25000003,0.23354776,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 10:59:06,2,2,Gordon,Sky,1,0,1,0,0,0,0,0,1,0,0,10.55079,-9.698169,-4.1550794,0.25000003,0.23354776,0.36229947,0.33052945,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:04:21,3,1,BGK,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,7.345212,1.9792199,7.0735297,0.71925133,0.7263731,0.52807486,0.7065809,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:04:32,3,1,Albert Kwek,BGK,0,0,0,0,0,0,0,0,0,0,0,8.392917,3.414148,-7.6671143,0.52807486,0.7065809,0.73529416,0.6724394,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:04:43,3,1,BGK,Gary Gong,0,0,0,0,0,0,0,0,0,0,1,10.066493,4.403758,-9.052138,0.73529416,0.6724394,0.97994655,0.6284018,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:04:55,3,1,Gary Gong,BGK,0,0,0,0,0,0,0,0,0,1,0,9.058763,-0.3463626,9.052138,0.97994655,0.6284018,0.73529416,0.63186544,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:05:11,3,1,BGK,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,7.368151,-3.414148,6.5294137,0.73529416,0.63186544,0.5588235,0.6660069,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:05:23,3,1,Albert Kwek,Olivia ,0,0,0,0,0,0,0,0,0,0,0,6.8863955,4.156357,5.4906406,0.5588235,0.6660069,0.41042784,0.62444335,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:05:32,3,1,Olivia ,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,6.794654,-6.7293406,-0.93983793,0.41042784,0.62444335,0.43582886,0.69173676,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:05:45,3,1,Albert Kwek,BGK,0,0,0,0,0,0,0,0,1,0,0,7.2425237,-4.3542805,-5.7874336,0.43582886,0.69173676,0.592246,0.73527956,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:05:53,3,1,BGK,Ethan,0,0,0,0,0,0,0,0,0,0,0,12.352762,12.320632,-0.8903748,0.592246,0.73527956,0.6163102,0.61207324,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:06:02,3,1,Ethan,Olivia ,1,1,1,0,0,0,0,0,0,0,0,6.882001,3.2162309,6.084225,0.6163102,0.61207324,0.45187166,0.57991093,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:07:00,3,2,Albert Kwek,Ethan,0,0,0,0,0,0,0,0,0,0,0,9.05952,8.609599,-2.8195195,0.4224599,0.75556654,0.49866313,0.66947055,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:07:06,3,2,Ethan,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,7.9725404,-6.9767475,-3.8582892,0.49866313,0.66947055,0.6029412,0.739238,Passes vs. Star 2025-07-10_15-50-00.csv
2025-07-19 11:07:10,3,2,Albert Kwek,BGK,0,0,0,0,0,0,0,0,0,0,0,8.366797,-0.3463626,-8.359625,0.6029412,0.739238,0.82887703,0.74270165,Passes vs. Star 2025-07-10_15-50-00.csv
